File,Procurement Instrument Identifier,Modification Number,Referenced PIID,Transaction Number,Solicitation Identifier,Agency Identifier,Referenced IDV Modification Number,Referenced IDV Agency Identifier,Date Signed,Effective Date,Current Completion Date,Ultimate Completion Date,IDV Last Date to Order,Date/Time Stamp Accepted,Base And All Options Value,Base And Exercised Options Value,Action Obligation,Total Action Obligation,Total Base And Exercised Options Value,Contracting Office Agency Name,Contracting Office Code,Program/Funding Agency Code,Program/Funding Office Code,Foreign Funding,Source UserID,Web Site URL,Who Can Use,Maximum Order Limit,Fee for Use of Service,Fixed Fee Value,Fee Range Lower Value,Fee Range Upper Value,Ordering Procedure,Fee Paid for Use of IDV,Type of Contract,Undefinitized Action,Multi Year Contract,Type of IDC,Major Program,"Contingency, Humanitarian, or Peacekeeping Operation",Cost or Pricing Data,Contract Financing,Cost Accounting Standards Clause,Purchase Card as Payment Method,Program Acronym,Number of Actions,National Interest Action,Product/Service Code,Product/Service Description,"Program, System, or Equipment Code",DoD Claimant Program Code,Information Technology Commercial Item Category,DUNS Number,Contractor Name,Principal Place of Performance State,Principal Place of Performance Location,Principal Place of Performance Country,Principal Place of Performance Name,Country of Product or Service Origin,Congressional District - Contractor,Congressional District - Place of Performance,Place of Manufacture,Place Of Performance Zip Code,Place Of Performance Zip Code Extension
fpds_content_460.html,75D30123F18042,P00002,,0,75D301-23-Q-77159,7523,0,7523,2024-09-26,2023-09-13,2025-09-29,2025-09-29,2023-08-28,2024-11-26 15:25:21,138965.0,138965.0,138965.0,249152.0,249152.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,GA,,USA,ATLANTA,USA,,,,30341,3717
fpds_content_525.html,86614324P00024,0,,0,RCS-B-2024-00065,8600,,,2024-08-28,2024-09-01,2025-08-31,2029-08-31,2024-08-01,2024-09-04 06:54:57,1648486.5,310500.0,310500.0,0.0,0.0,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866143,8600,864737,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,,,,,,CA,,USA,SAN FRANCISCO,USA,,,,94103,3817
fpds_content_175.html,91003123F0013,P00002,,0,,9100,PA0011,4732,2025-01-24,2023-09-25,2025-01-24,2025-01-24,,2025-01-24 14:18:10,0.0,0.0,0.0,29600.0,29600.0,"EDUCATION, DEPARTMENT OF",910031,9100,910055,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_876.html,720BHA22S00052,P00003,,0,720BHA21R00045,7200,,,2025-01-17,2022-03-13,2025-01-25,2025-01-25,,2025-01-25 22:10:02,0.0,0.0,0.0,339310.0,339310.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720BHA,7200,720BHA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,DC,,USA,WASHINGTON,USA,,,,20536,0003
fpds_content_51.html,12318724F0312,P00001,,0,,12C2,P00009,12C2,2025-01-30,2024-08-01,2025-01-29,2025-11-30,,2025-01-30 12:20:49,0.0,0.0,0.0,116117.38,116117.38,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,"INTERNATIONAL ORGANIZATIONAL DEVELOPMENT, FACILITATION AND TRAINING",,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_319.html,75F40123P00432,P00004,,0,FDA-SOL-23-1267862,7524,,,2025-02-05,2023-09-27,2025-02-05,2025-02-05,2023-09-06,2025-02-05 18:39:52,0.0,0.0,0.0,179805.43,179805.43,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,,,,,,MD,,USA,SILVER SPRING,USA,,,,20993,0002
fpds_content_1017.html,7200AA24N00011,0,,0,72REFS24R00003,7200,0,4732,2024-09-24,2024-09-25,2029-09-24,2029-09-24,2024-04-21,2024-09-24 14:55:35,47233829.34,47233829.34,4115101.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72REFS,,,,,0,,0.0,0.0,0.0,,0,,,,,R-LEAD,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,FAIRFAX,USA,,,,22030,2514
fpds_content_749.html,89303023PFE000093,P00001,,0,89303023PFE000090,8900,,,2024-03-28,2023-03-03,2025-03-30,2025-03-30,2023-02-09,2024-03-28 17:00:12,59180.0,59180.0,59180.0,115180.0,115180.0,"ENERGY, DEPARTMENT OF",893030,8900,892404,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,T099,PHOTO/MAP/PRINT/PUBLICATION- OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_437.html,75D30122F15261,P00006,,0,75D301-22-R-72356,7523,P00002,7523,2024-12-12,2022-08-31,2025-03-29,2025-03-29,2022-08-05,2024-12-12 16:58:59,0.0,0.0,0.0,13591163.05,13591163.05,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1742
fpds_content_964.html,7200AA24P00054,0,,0,,7200,,,2024-05-23,2024-05-23,2025-05-22,2026-05-22,,2024-11-06 16:11:15,20000.0,10000.0,10000.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72000M,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R799,SUPPORT- MANAGEMENT: OTHER,,,,,,MD,,USA,ROCKVILLE,USA,,,,20852,1836
fpds_content_821.html,47QSMA25A0001,0,,,,4732,,,2024-10-18,2024-10-18,,,,2025-02-12 11:22:48,0.0,0.0,0.0,0.0,0.0,FEDERAL ACQUISITION SERVICE,47QSMA,4732,47QSMA,,,,,0,,,,,Executive Coaching Contract,0,,,,,,,,,,,,,,U001,EDUCATION/TRAINING- LECTURES,,,,,,,,,,,,,,,
fpds_content_122.html,1331L522F13350519,P24007,,0,,1301,0,4732,2024-07-15,2022-08-24,2025-08-23,2027-08-23,2022-06-09,2025-02-04 14:16:23,0.0,903106.87,889106.87,2664365.8,2678365.8,OFFICE OF THE SECRETARY,1331L5,1335,1331K2,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20230,0003
fpds_content_572.html,19AQMM21F4397,P00132,,0,19AQMM21Q0163,1900,0,4732,2025-02-13,2021-09-24,2025-03-27,2025-03-27,2021-08-24,2025-02-13 15:20:15,0.0,0.0,23821.34,147670014.34,222821284.06,"STATE, DEPARTMENT OF",19AQMM,1900,19X1RM,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20006,5009
fpds_content_1105.html,7200AA20D00014,P00004,,,,7200,,,2024-10-28,2020-07-30,,,2019-11-12,2024-11-01 09:58:44,0.0,0.0,0.0,10000.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,,,,,0,,,,,PPL/LER NEW IDIQS,,,,,,,,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,,,,,,,,
fpds_content_1040.html,7200AA22M00001,P00009,,0,7200AA22R00025,7200,0,4732,2024-09-30,2022-05-11,2027-05-14,2027-05-14,2022-03-17,2024-11-15 08:53:55,0.0,0.0,3841037.8,25720654.06,38415023.4,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720ASA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,MD,,USA,BETHESDA,USA,,,,20814,6300
fpds_content_71.html,12318723F0647,P00001,,0,,12C2,P00009,12C2,2025-02-12,2023-09-27,2025-05-31,2025-05-31,2023-09-27,2025-02-12 19:39:31,0.0,0.0,0.0,150000.0,500000.0,FOREST SERVICE,123187,12C2,123187,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,9905,"SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES",,,,,,TX,,USA,DALLAS,USA,,,,75252,6007
fpds_content_339.html,75F40120F19025,P00002,,0,,7524,P00003,7524,2022-01-23,2020-09-30,2023-09-29,2025-03-29,2020-09-01,2024-09-11 10:07:41,-1822944.0,83821.0,83821.0,18227981.0,18227981.0,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,VA,,USA,FALLS CHURCH,USA,,,,22043,2004
fpds_content_1037.html,72061222N00001,P00006,,0,,7200,PA0002,4732,2024-12-19,2022-03-31,2027-03-30,2027-03-30,2021-11-30,2025-01-10 19:05:48,0.0,0.0,0.0,44173729.08,74988869.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720612,7200,720612,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U099,EDUCATION/TRAINING- OTHER,,,,,,,,MWI,MALAWI,MWI,,,,000000,
fpds_content_769.html,11316024F0003CEQ,P00001,,0,,1100,0,1100,2025-02-07,2024-09-02,2025-09-01,2025-09-01,,2025-02-07 10:35:33,0.0,0.0,0.0,31450.0,31450.0,EXECUTIVE OFFICE OF THE PRESIDENT,113160,1100,113157,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20503,0001
fpds_content_293.html,75P00124F80193,P00001,,0,75P00124R00040,7570,PA0026,4732,2025-01-22,2024-09-30,2025-01-23,2025-01-23,2024-07-22,2025-01-22 16:18:07,0.0,0.0,0.0,608592.5,608592.5,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),75P001,7570,75P001,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MD,,USA,CATONSVILLE,USA,,,,21228,1226
fpds_content_786.html,47QSSC25D000A,PS0002,,,47QSSC25R0001,4732,,,2025-01-30,2024-10-10,,,2024-04-01,2025-01-30 16:26:00,0.0,0.0,0.0,0.0,0.0,FEDERAL ACQUISITION SERVICE,47QSSC,4732,47QSSC,,,www.gsa.gov,,0,,,,,,0,,,,,SCM,,,,,,TAPES,,,7510,OFFICE SUPPLIES,,,,,,,,,,,,,,,
fpds_content_505.html,70SBUR24P00000019,P00002,,0,70SBUR24Q00000127,7003,,,2025-01-27,2024-04-26,2025-01-22,2025-01-22,2024-04-22,2025-01-27 14:38:11,0.0,0.0,0.0,34525.0,34525.0,U.S. CITIZENSHIP AND IMMIGRATION SERVICES,70SBUR,7003,70SC1S,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U009,EDUCATION/TRAINING- GENERAL,,,,,,MD,,USA,SUITLAND,USA,,,,20746,4519
fpds_content_155.html,1331L524F13210234,0,,0,,1301,0,1301,2024-04-26,2024-04-27,2025-04-26,2025-04-26,,2024-04-26 14:48:38,5000.0,5000.0,5000.0,0.0,0.0,OFFICE OF THE SECRETARY,1331L5,1321,1332KL,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DH01,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)",,,,,,IL,,USA,GLEN ELLYN,USA,,,,60137,5579
fpds_content_856.html,47QFMA24F0018,0,,0,47QFMA24Q0014,4732,P00011,4732,2024-07-25,2024-07-29,2025-07-28,2026-07-28,2024-07-03,2024-12-10 10:23:23,3323309.84,1425380.58,1181454.58,0.0,0.0,FEDERAL ACQUISITION SERVICE,47QFMA,2400,241800,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R701,SUPPORT- MANAGEMENT: ADVERTISING,,,,,,VA,,USA,ALEXANDRIA,USA,,,,22314,3121
fpds_content_913.html,72026323P00055,P00001,,0,,7200,,,2024-07-23,2023-08-15,2025-08-31,2025-08-31,,2024-07-23 02:16:13,0.0,0.0,0.0,249484.0,249484.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720263,7200,720263,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,,,EGY,EGYPT,EGY,,,,,
fpds_content_440.html,75D30124F20237,0,,0,75D301-24-Q-78495,7523,0,7523,2024-09-20,2024-09-20,2025-03-24,2025-03-24,2024-08-21,2024-09-20 09:25:02,60816.0,60816.0,60816.0,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R617,SUPPORT - ADMINISTRATIVE: ELECTRONIC RECORDS MANAGEMENT SERVICES,,,,,,GA,,USA,ATLANTA,USA,,,,30329,4018
fpds_content_1060.html,7200AA23C00024,P00005,,0,7200AA23R00015,7200,,,2025-01-16,2023-01-18,2028-01-17,2028-07-17,2023-01-17,2025-02-12 16:33:47,0.0,3872172.88,864000.0,7431293.86,11048466.08,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72MCF0,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R703,SUPPORT- MANAGEMENT: ACCOUNTING,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0001
fpds_content_694.html,47QFMA25F0005,0,,0,47QFMA25Q0002,4732,P00011,4732,2024-12-20,2024-12-19,2025-12-18,2027-12-18,2024-12-02,2024-12-20 12:55:23,2337505.35,438814.28,380814.28,0.0,0.0,FEDERAL ACQUISITION SERVICE,47QFMA,2400,241800,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,,,,,,VA,,USA,ALEXANDRIA,USA,,,,22314,3121
fpds_content_26.html,12639522C0025,P00001,,0,12639522R0018,12K3,,,2025-02-05,2022-02-16,2025-02-05,2025-02-05,,2025-02-05 18:24:31,0.0,0.0,0.0,26975.0,26975.0,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,126395,12K3,126395,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DC10,IT AND TELECOM - DATA CENTER AS A SERVICE,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_381.html,75N96023F00065,P00007,,0,,7529,PS0013,4732,2025-02-10,2023-09-19,2025-03-18,2025-03-18,,2025-02-10 15:15:00,-25906.19,-25906.19,-25906.19,297539.55,297539.55,NATIONAL INSTITUTES OF HEALTH,75N960,7529,75N960,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,NC,,USA,DURHAM,USA,,,,27709,0001
fpds_content_801.html,47QPCA22F0039,P00007,,0,47QPCA22Q0050,4732,P00004,4732,2024-10-30,2022-08-12,2025-08-11,2025-08-11,2022-08-08,2024-10-30 21:35:52,-15048.68,-15048.68,0.0,9433515.39,9433515.39,FEDERAL ACQUISITION SERVICE,47QPCA,4732,47QPCH,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0001
fpds_content_102.html,1333BJ24A00220003,P25001,,,,1344,,,2025-01-29,2024-01-22,,,,2025-01-29 12:18:08,0.0,0.0,0.0,0.0,0.0,US PATENT AND TRADEMARK OFFICE,1333BJ,1344,1333BJ,,,,,0,,,,,,0,,,,,,,,,,,,,,T006,PHOTO/MAP/PRINT/PUBLICATION- FILM/VIDEO TAPE PRODUCTION,,,,,,,,,,,,,,,
fpds_content_552.html,1605C224F00021,P00001,,0,1605C2-24-Q-00045,1605,P00001,1605,2025-01-22,2024-06-21,2025-01-22,2025-01-22,2024-04-23,2025-01-22 17:22:54,0.0,0.0,0.0,1823149.8,1823149.8,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT,1605C2,1630,1630AP,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U099,EDUCATION/TRAINING- OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20210,0001
fpds_content_417.html,75D30123C16626,P00002,,0,75D301-23-R-72693,7523,,,2024-07-18,2023-09-30,2025-09-29,2028-09-29,2023-07-05,2024-07-18 10:18:32,0.0,2671114.81,2671114.81,5268130.39,5268130.39,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,MO,,USA,KANSAS CITY,USA,,,,64117,2521
fpds_content_944.html,72016922C00002,P00003,,0,72016921R00006,7200,,,2024-10-30,2022-07-14,2027-07-17,2027-07-17,2021-11-05,2024-11-12 11:04:17,0.0,0.0,2851480.08,9851480.06,14454634.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720169,7200,720169,,,,,0,,0.0,0.0,0.0,,0,,,,,IMPROVING PUBLIC PROCUREMENT PROJECT,,,,,,,1,,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,,,,,,,,SRB,SERBIA,USA,,,,,
fpds_content_30.html,12314424P0103,P00001,,0,,1205,,,2025-02-05,2024-09-09,2025-02-05,2025-09-08,,2025-02-05 17:48:17,0.0,0.0,0.0,14360.0,14360.0,"USDA, DEPARTMENTAL ADMINISTRATION",123144,12B3,1212B3,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_378.html,75P00120P00063,P00004,,0,,7570,,,2024-02-01,2020-06-20,2025-06-19,2025-06-19,,2024-02-01 15:25:36,0.0,44978.0,44978.0,187553.0,187553.0,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),75P001,7570,75P001,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,,,,,,DC,,USA,WASHINGTON,USA,,,,20201,0002
fpds_content_682.html,20343021F00071,P00010,,0,,2036,0,8000,2025-02-12,2021-09-18,2025-02-11,2025-02-11,2021-06-08,2025-02-12 16:41:18,0.0,0.0,0.0,515301.94,515301.94,BUREAU OF THE FISCAL SERVICE,203430,955F,9531CB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),,,,,,DC,,USA,WASHINGTON,USA,,,,20005,2001
fpds_content_1076.html,72062422F00001,P00006,,0,72062422R00012,7200,0,7200,2025-01-16,2022-10-01,2027-07-31,2027-07-31,2022-06-15,2025-01-16 13:35:55,0.0,0.0,760000.0,10471295.43,18543079.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720624,7200,720624,,,,,0,,0.0,0.0,0.0,,0,,,,,NEW PPL/LER IDIQS,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,GHA,GHANA,GHA,,,,,
fpds_content_728.html,140L5423F0004,P00003,,0,RFQ1634669,1422,PA0002,4732,2025-01-31,2023-08-29,2026-03-01,2026-03-01,2023-07-20,2025-01-31 14:43:35,0.0,0.0,0.0,857132.02,857132.02,BUREAU OF LAND MANAGEMENT,140L54,1422,140L54,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,,,,,,CO,,USA,BOULDER,USA,,,,80301,2299
fpds_content_397.html,75D30124P19335,0,,0,75D301-24-Q-77967,7523,,,2024-07-15,2024-07-15,2025-07-08,2025-07-08,,2024-07-15 11:59:35,7150.0,7150.0,7150.0,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH,,,,,,PA,,USA,WEST MIFFLIN,USA,,,,15122,1813
fpds_content_1099.html,7200AA24A00002,P00001,,,7200AA23Q00016,7200,PA0008,4732,2024-02-28,2024-01-18,,,,2024-11-06 14:38:56,0.0,0.0,0.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,,,,,0,,,,,,,,,,,,,,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,,,,,,,,,,,,,,,
fpds_content_544.html,86615620P00005,P00009,,0,86615620R00006,8600,,,2025-02-11,2020-09-30,2025-02-11,2025-02-11,,2025-02-11 16:26:43,0.0,0.0,0.0,1812183.38,1812183.38,"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF",866156,8600,861824,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R710,SUPPORT- MANAGEMENT: FINANCIAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20410,0001
fpds_content_114.html,1333LB21F00000332,P23002,,0,,1323,0,4732,2023-01-18,2021-09-29,2022-09-28,2025-03-31,2021-09-29,2023-01-18 14:04:12,0.0,0.0,-60000.0,0.0,150000.0,US CENSUS BUREAU,1333LB,1323,1333LB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R799,SUPPORT- MANAGEMENT: OTHER,,,,,,MD,,USA,SUITLAND,USA,,,,20746,4519
fpds_content_817.html,47QPCA24F0052,P00003,,0,47QPCA24Q0057,4732,P00004,4732,2025-01-13,2024-07-15,2025-01-14,2026-07-14,2024-07-06,2025-01-14 22:17:37,30000.0,278204.8,278204.8,521704.8,521704.8,FEDERAL ACQUISITION SERVICE,47QPCA,4732,47QPCD,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0002
fpds_content_952.html,7200AA24F50010,0,,0,,7200,0,7200,2024-03-01,2024-03-01,2028-05-31,2028-05-31,,2024-03-26 15:11:55,684247.2,684247.2,684247.2,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720BHA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,9330,PLASTICS FABRICATED MATERIALS,,,,,,,,IND,INDIA,IND,,,,,
fpds_content_401.html,75D30124F00005,0,,0,75D301-24-R-72993,7523,0,7523,2024-06-13,2024-09-29,2025-09-28,2026-09-28,2024-05-01,2024-12-04 13:03:15,826344.64,408668.64,408668.64,0.0,0.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA,,,,,,CO,,USA,FORT COLLINS,USA,,,,80521,3003
fpds_content_285.html,89603023F0084,P00004,,0,89603023Q0082,8960,PA0010,4732,2024-12-02,2023-09-25,2025-03-25,2025-03-25,2023-08-07,2024-12-02 15:50:38,0.0,0.0,0.0,443851.0,443851.0,FEDERAL ENERGY REGULATORY COMMISSION,896030,8960,896001,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B599,SPECIAL STUDIES/ANALYSIS- OTHER,,,,,,MA,,USA,CAMBRIDGE,USA,,,,02140,1340
fpds_content_1021.html,72066023C00001,P00001,,0,,7200,,,2024-06-18,2023-06-20,2028-06-09,2028-06-09,2022-10-07,2024-06-18 03:27:47,0.0,0.0,0.0,9000000.0,38493974.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720660,7200,720660,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,COD,CONGO (KINSHASA),COD,,,,,
fpds_content_67.html,12FPC121F0203,P00006,,0,RFQ 1508576,12D0,PWA653,4732,2025-02-12,2021-09-08,2025-06-14,2026-09-14,2021-07-27,2025-02-12 16:23:26,0.0,0.0,0.0,469849.08,469849.08,FARM PRODUCTION AND CONSERVATION BUSINESS CENTER,12FPC1,12C3,126526,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U008,EDUCATION/TRAINING- TRAINING/CURRICULUM DEVELOPMENT,,,,,,NE,,USA,LINCOLN,USA,,,,68508,1658
fpds_content_88.html,12318722F0625,P00008,,0,RFQ1565189,12C2,PA0003,4732,2025-02-11,2022-09-28,2025-09-27,2027-09-27,2022-09-02,2025-02-11 10:32:34,0.0,0.0,365500.0,11853430.98,17592412.88,FOREST SERVICE,123187,12C2,123187,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,,,,,,VA,,USA,VIENNA,USA,,,,22182,2229
fpds_content_790.html,47HAA024F0028,PS0003,,0,47HAA023Q0115,4773,P00011,9700,2024-06-29,2024-02-01,2025-01-31,2029-01-31,2024-01-18,2024-09-09 11:15:25,0.0,1025567.19,1025567.19,2615778.91,2615778.91,OFFICE OF ADMINISTRATIVE SERVICES,47HAA0,4732,47QTCB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B544,SPECIAL STUDIES/ANALYSIS- TECHNOLOGY,,,,,,CT,,USA,STAMFORD,USA,,,,06902,4563
fpds_content_840.html,47QDCA23F0001,P00001,,0,47QDCA23Q0001,4732,PA0035,4732,2024-08-09,2023-08-30,2024-08-29,2028-08-29,2023-05-30,2024-08-09 16:57:50,0.0,2091007.75,2091007.75,4182015.5,4182015.5,FEDERAL ACQUISITION SERVICE,47QDCA,4732,47QDCA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0001
fpds_content_143.html,1333BJ23F00184023,P24001,,0,1333BJ23Q00182014,1344,P24003,1344,2024-03-07,2023-03-31,2025-03-30,2025-03-30,,2024-04-05 06:09:13,0.0,0.0,0.0,9911.36,9911.36,US PATENT AND TRADEMARK OFFICE,1333BJ,1344,1333BJ,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,RICHMOND,USA,,,,23219,4064
